ArchiveEntry,ExtractedPath,Bytes,SHA256,DurationSeconds,Codec,SampleRate,Channels,Classification,SelectedOrExistingPath,Inspection,Notes
UI/예전거 임시분리/reinforcement_drop.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop.wav,94242,4cec775011e8e4c20f55d6588e73f803a01711e84efd0ba5868f3f3e962cb869,0.326583,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_drop.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_drop.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop.wav.meta,485,85b29e9157b9b76ff24bc0d0534d4e8764317ca050311c47e2f49f775b748ee0,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_drop_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop_02.wav,79830,8e4b04271460e0bc63d04f650946f3a2a92b1955f55654f33b4d4315fdd4bf7d,0.276542,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_drop_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_drop_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop_02.wav.meta,485,809e1c7e441862e9218d679a636bafcda5ba8ecd3de2566a70a04c94c82d1498,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_drop_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop_03.wav,117342,4f95ce9405907dc163ec91c06befc8e29549ecfe7ee2eab8bfbb23ed17c9a3a4,0.406792,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_drop_03.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_drop_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_drop_03.wav.meta,485,f294ea6a272fe982fc54a6aa4ce73b98939273683938a4882de9cfe2f53a1784,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_equip.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip.wav,107378,0cc44a51721413b708dfd1d060dc78049e8ed83669d66a628b01bb321ebeba83,0.372188,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_equip.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_equip.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip.wav.meta,485,eb646ec3b445fc7cb241015043d2c76cd785fb613ad2a68a836769cc28c09cf8,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_equip_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip_02.wav,85730,b8fed6af15b6e16eaf633e31a6475a3a415bc3e771125ac0731dd367e688b5f7,0.297021,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_equip_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_equip_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip_02.wav.meta,485,feb3c0b141bb23270da8134791815d5d3f08ad2bd991402d00b5bbc161417d40,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_equip_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip_03.wav,87272,98e4b2254275acadd11d90b8a1a7c317660739f5977fb691b9d993dd454371c2,0.302375,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_equip_03.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_equip_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_equip_03.wav.meta,485,01f54cb75dfde08b5c15a50a555839f28c4a3a0c318cbf2031f7464b5bfb4348,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_pickup.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup.wav,130428,6a2e3fe193ad2dfb8c8ffed8d77e0a63712fc8dc0c0078f5e1727854d3d3cdf6,0.452208,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_pickup.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_pickup.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup.wav.meta,485,6cb6ae57c7fa07436613ad1d26ac1a3fc064db54bb86b1246c0890b13ba97579,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_pickup_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup_02.wav,132432,87047fc1c996aa47b9184e813b324fc43ffa8aea3b6b7fbbd5f3750ebda75f49,0.459167,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_pickup_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/reinforcement_pickup_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup_02.wav.meta,485,942407ff3dbba02147767e5d49d82115ffffa70ab7d4d24c60a169db4b6d1f6c,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_pickup_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup_03.wav,277154,9951b94008c0bae4b8b62eb244a4363bc8c27eb9a67b83218a12100024e3975b,0.961667,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/Pickups/pickup_scrap.wav,Metadata/source provenance; not auditioned,Exact duplicate of existing project clip; reuse without copying.
UI/예전거 임시분리/reinforcement_pickup_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_pickup_03.wav.meta,485,6e96203e76eb59278c5acac3f7f6fd204b7b12213ea7ddd3e99aa1ca4423f48e,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_use.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use.wav,446912,156bc4c3e902e9159673a65cb258296282dc8967d715024ebea5111069618463,1.551125,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/reinforcement_use.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use.wav.meta,485,0181f9303b08628ded57e82dc384a33e8b7f27fd6f3a0b640724d72b87710b66,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_use_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use_02.wav,595070,de62244cc469bc4cdcf09f73251cd3b79139748a6adbca31991d559b2d21e5a9,2.065563,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/reinforcement_use_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use_02.wav.meta,485,f900977e15572f07a00e08691c9fb6617b7a778c0e07ba37efaa8f52fc51fb06,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/reinforcement_use_03.ogg,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use_03.ogg,5868,9048d651b51f528099c384566b0d4c6c597bee8b56c48f3adab7a901feba0fa5,0.522449,vorbis,44100,1,Already present in project - no duplicate selected,06_Audio/SFX/Boss/core_interact_loop_02.ogg,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/reinforcement_use_03.ogg.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/reinforcement_use_03.ogg.meta,485,19e23c395fbb706643287511c770546e1e075fca090f7e31e754b53ee9e00a20,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/tab_status_close.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_close.wav,70434,b36985c5ceb66b0ba2c3a5ef029daf18027ffbd9641be5837254fc890dfd0116,0.243875,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_close.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/tab_status_close.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_close.wav.meta,485,5c53271758d5ba7e46f47a8cd38daf66a50327bced162b9348fad2284a2c0576,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/tab_status_close_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_close_02.wav,88944,ef19b9ca29ac76826146a3a152379f66f614bb11e7fade4702bde8df30c69f96,0.308146,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_close_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/tab_status_close_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_close_02.wav.meta,485,144bc0b9d256a5c07e27462147078d46b096c9a89b7ff6a8b253a1e24333c39f,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/tab_status_open.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_open.wav,137980,b1ea009c27f526fdf4397538497e7df367832fb83c6dab26b218370f286eada3,0.478417,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_open.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/tab_status_open.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_open.wav.meta,485,231ab877dcf602a06fb02f552c4eebe953c285a004a8ab8587074bbd5331bc2c,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/tab_status_open_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_open_02.wav,131578,fffedbf6dad116d5da83fba03417a436852cfd4e74c75fc0bc4fe6eac867e0dd,0.456188,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_open_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/tab_status_open_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/tab_status_open_02.wav.meta,485,a6001d368ab570598ec39bfaafc1f5431c55497461a70b9e74854e7ef88e0e64,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/trait_select.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select.wav,376748,5f7959817bdc92694a6530c57fe57f08b8ad9ab856a44100e31708b2cec07821,1.3075,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/trait_select.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/trait_select.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select.wav.meta,485,46c43cd454d6da965d48ef9a17722ba1d819b70a9a1a9de293c9aafc904311eb,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/trait_select_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select_02.wav,443396,9b4d2870300ea1d960b26d1876602d9a9bc3f8dba3636d44431b6c25cabc0013,1.538917,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/trait_select_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/trait_select_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select_02.wav.meta,485,1b4ee3c0f0203ef4993a72888a5c8fc508607e13c4ed5f90a1dd25a7515d2bf8,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/trait_select_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select_03.wav,318410,c3243e1fc337e7e15b6e2cc1437c18728665b8a4f1d66ca29d271c8a56a0ff68,1.104938,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/trait_select_03.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/trait_select_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/trait_select_03.wav.meta,485,87dde3c0038d9bdbc0d8b448e3a518039938e45c7a26c1ad07dc3c6873708a82,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_activate_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_activate_01.wav,107378,0cc44a51721413b708dfd1d060dc78049e8ed83669d66a628b01bb321ebeba83,0.372188,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_equip.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/ui_activate_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_activate_01.wav.meta,485,22ff3a16b48b8eaaf607822d838215b2aeab2590024aa89443d8c7b28c3fb415,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_activate_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_activate_02.wav,85730,b8fed6af15b6e16eaf633e31a6475a3a415bc3e771125ac0731dd367e688b5f7,0.297021,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/reinforcement_equip_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/ui_activate_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_activate_02.wav.meta,485,de771d10f73597c7e847fb6818244fa2ef7848d04d2b12a1b24e9b2a5d13f5ca,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_back.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_back.wav,146110,8f2408c2bea3d5d3d502868ffd08ab4b24e323ff715f3087bd77b2c8018047d0,0.506583,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_back.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_back.wav.meta,485,b75081750a81bede6a97a65d7d73d2026ea4dc8d8f1807064a4fc9784d60524a,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_back_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_back_02.wav,101914,adb2b8aba27f3795d4e7f05d0469e816f4df8a247eb77458aa114b7166bb6a7c,0.353125,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_back_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_back_02.wav.meta,485,a24fd25c50a60bee85afbd4cd2612874f72a554d11deb81b09198a2fc6b91206,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_click.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click.wav,34580,3e599cd6db3371bfe9008077f3899dd91cbc2786447ecdaf0df93589b42e90f4,0.119333,pcm_s24le,48000,2,Already present in project - no duplicate selected,06_Audio/SFX/UI/ui_click.wav,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_click.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click.wav.meta,485,2230c069acdebbfdcd23e78e600c28d7f214a5b94567c8c11113d854ae1b9b0c,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_click_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click_02.wav,105542,53610c31bda1b0f6d1c7cdc8cfc83ce9e77d83efe1ebac7c0a44011260403718,0.365729,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_click_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click_02.wav.meta,485,229fa4af4a8e22b922b8e5b6dff9cfc561479b84432a08f3e549f496809f257b,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_click_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click_03.wav,64322,8901bc9562758005034ad3f5356aadbdbdda9b6b59fd0c45a8ff938f43b4df64,0.222604,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_click_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_click_03.wav.meta,485,db3a3dbdcefb8c88250c0d09c45a5ecd1a8a8747c0ee554bde5bb3e174017e0e,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_deactivate_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_deactivate_01.wav,70434,b36985c5ceb66b0ba2c3a5ef029daf18027ffbd9641be5837254fc890dfd0116,0.243875,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_close.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/ui_deactivate_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_deactivate_01.wav.meta,485,a037acd7ad2f96400976ea37821315cd8c7b4dbd15c2d566a70d7a5823cc6fa3,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_deactivate_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_deactivate_02.wav,77018,6805d9688416fe858504b49710710d82f89753be09882e34bf48cdc8bdab6902,0.266771,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_deactivate_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_deactivate_02.wav.meta,485,003ea69bd3e7d7743ace24b97b64a2be5bd4f8ab6ad072b442f8842eeb903cc3,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_disabled_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_disabled_01.wav,89136,f34b9b703a0a721d4f23c70331237cf6774f457e692c9ea55112639716bd4dd7,1.009184,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_disabled_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_disabled_01.wav.meta,485,65d682c41ef2b158cb160bb8fead79034d1afc9e292015b80aa92758a542a2e4,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_disabled_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_disabled_02.wav,101780,d668cdf71915905baa88155a6adc32e8798c761e2b063d93f163d7c2920013f8,1.15254,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_disabled_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_disabled_02.wav.meta,485,b0e9d9553d2d97d5be9454dcc731004d3c9eeb46da8df429edff0b6eaa353aef,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_hover_sound.ogg,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_hover_sound.ogg,7714,8e236aee6e2931f362d9f02d739997721b93a705f2c94f1c7a0253fa241c0cd6,0.23,vorbis,44100,2,Already present in project - no duplicate selected,06_Audio/SFX/Player/ship_move_puff_1.ogg,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_hover_sound.ogg.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_hover_sound.ogg.meta,485,6730fe106fe8f47bebf4810353960ce5350d96a5c10832f5f08fdc76167820da,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_insufficient 1.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient 1.wav,352844,dd008d4c94c8c57a5b1e66a376bee77ff0209e8b5afc502193295a04495d8b7b,2.0,pcm_s16le,44100,2,Already present in project - no duplicate selected,06_Audio/SFX/UI/ui_insufficient 1.wav,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_insufficient 1.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient 1.wav.meta,485,cfb7cfe369c5b8949a0db72e7d467753aa380d664061e7c07dee12b5a56d44dc,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_insufficient.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient.wav,162190,cdb3c7afa7b290aeb9d6ac4bb124309b5559b943bd33069d82ab1ae3a05feab2,0.562438,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_insufficient.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient.wav.meta,485,f787a68f2819937e4640f46a3b3dcfffa75da5dba3ade5201b3850f0e69f47aa,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_insufficient_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient_02.wav,142312,8998e3c601eb693246e910b420d5ec666558aa239a28c21f918f7f201eb95349,0.493417,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_insufficient_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient_02.wav.meta,485,a246ea748c61c7e693a1385d3007eb39d2931952ffe4fefefc405993b973af69,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_insufficient_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient_03.wav,88980,8bd76ddbeadeafa74ff2ef79710969d0135c398dded48204e17d00a7fb33fe66,0.30825,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_insufficient_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_insufficient_03.wav.meta,485,d3d3ca52dc58cab29c4916b448357dc05528c551b1d47ad56fabe7f0db1790aa,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_launch 1.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch 1.wav,363872,578240147304c360ea448f5ff8b91a0f253c77ad6e9995930763d22a00ffe138,2.062517,pcm_s16le,44100,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_launch 1.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch 1.wav.meta,485,23f268966420088d05bd91301e8fa672e1632d9841d3627b3ba72987c2489899,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_launch_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_02.wav,128494,ec98713b225e3f5687fd29b6ee124dbaefd4a4dd6617acb93004e6fd40a859d3,0.445458,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_launch_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_02.wav.meta,485,22820e60ffe93d868c90978f748a84e56b5a6bdd48841e2aa7ffccf228a71152,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
